ObjectId,Country,ISO2,ISO3,Indicator,Code,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
409,El Salvador,SV,SLV,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.0123929558438983,0.00810641072025886,0.00620054035642359,0.00720599538816295,0.00268020553347577,0.0136922225215597,
410,El Salvador,SV,SLV,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,5200000,5400000,,21900000,,6300000,6200000,26900000,36100000,17900000,29793776.17,29600000,34400000,34100000,40200000,36900000,23200000,27100000,
411,El Salvador,SV,SLV,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,0.0410606275959003,0.0407734881719131,,0.148999863927065,,0.0370332488034734,0.0344695497665244,0.152826755249372,0.195686017719071,0.0882478077321842,0.13931348139496,0.134600702015418,0.152256314653608,0.145488739768856,0.166174481552152,0.147722905457341,0.0888296691094826,0.100286278468721,
412,El Salvador,SV,SLV,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,10000000,9900000,5800000,8000000,4500000,5100000,
413,El Salvador,SV,SLV,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.0442605565853512,0.0422386663845067,0.0239754227115046,0.0320266461696131,0.0172298927152014,0.0188730634756634,
414,El Salvador,SV,SLV,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,400000,0,0,0,
415,El Salvador,SV,SLV,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0.00165347742837963,0,0,0,
416,El Salvador,SV,SLV,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,2300000,0,0,0,0,
417,El Salvador,SV,SLV,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0.00981302350347125,0,0,0,0,
418,El Salvador,SV,SLV,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,21600000,20000000,27900000,27100000,18000000,18300000,
419,El Salvador,SV,SLV,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.0956028022243585,0.0853306391606196,0.115330050629479,0.108490263899564,0.0689195708608054,0.067720992471498,
420,El Salvador,SV,SLV,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,4600000,0,0,0,
421,El Salvador,SV,SLV,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0.0190149904263657,0,0,0,
422,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,1222725000,1130150000,1145357500,921700000,986700000,734450000
423,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.0156851723850316,0.0169657383378969,0.0161669919993428,0.0126699573742777,0.0147499615861437,0.0127322107532598
424,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,,,,611000000,66337000000,113303000000,,,,,,,,,,,
425,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,,,,0.00975284129317887,0.750070074909768,1.59673468651488,,,,,,,,,,,
426,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,100000000,100000000,240000000,240000000,240000000,270000000
427,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.00128280458688843,0.00150119349979179,0.00338765676205226,0.00329911008986292,0.00358770728759956,0.00468064116465402
428,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,,5273000000,5273000000,5273000000,5273000000,5273000000,5273000000
429,"Equatorial Guinea, Rep. of",GQ,GNQ,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.0676422858666269,0.0791579332440212,0.0744296421095898,0.0724841979326965,0.0788249188646354,0.0914111883748913
430,"Estonia, Rep. of",EE,EST,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,6600000,7400000,8900000,9800000,8700000,9000000,9600000,11300000,16300000,14800000,30600000,35700000,31500000,43500000,31300000,25000000,27900000,39400000,33400000,24700000,24500000,23200000,47700000,22900000,29400000,
431,"Estonia, Rep. of",EE,EST,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,0.230900828094333,0.201334795277883,0.194874152899574,0.192417947489535,0.160762494664348,0.145636488089363,0.137295647584955,0.144365774324355,0.186336184772333,0.151387445480062,0.269925294205339,0.263264046464261,0.192087928706718,0.261445136489387,0.220239209334202,0.168228952875706,0.165806729970369,0.218273478941318,0.175481088760331,0.122398474924913,0.117889234162664,0.105784014576308,0.199935031593507,0.0882887821969719,0.104580259657845,
432,"Estonia, Rep. of",EE,EST,Expenditure on environment protection,GEN_G14,Domestic Currency,16600000,21700000,30000000,32100000,33700000,32800000,50700000,48300000,62500000,68200000,105200000,107600000,140200000,178700000,108900000,-38100000,-28700000,158300000,126000000,137000000,149500000,128800000,175500000,194000000,187700000,
433,"Estonia, Rep. of",EE,EST,Expenditure on environment protection,GEN_G14,Percent of GDP,0.580750567631202,0.590400683450008,0.656879167077216,0.630266950450415,0.622723686228567,0.530764089925677,0.725092638808045,0.617067867244811,0.714479236090232,0.697609714982447,0.927978462431427,0.793479310911889,0.854943733481963,1.07402864116445,0.766263574967879,-0.256380924182576,-0.170561044808229,0.87697187097489,0.66199452646113,0.678890326506604,0.719364918666052,0.587283667130536,0.73561002190064,0.747948635205788,0.667677372033247,
434,"Estonia, Rep. of",EE,EST,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,3000000,4700000,6700000,7000000,7900000,9800000,13000000,13700000,16700000,12100000,16700000,-5900000,20600000,22000000,200000,13300000,22100000,20400000,4000000,4200000,19600000,15300000,15800000,22800000,14900000,
435,"Estonia, Rep. of",EE,EST,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,0.104954921861061,0.127874802406223,0.146703013980578,0.137441391063953,0.145979736534293,0.158581953697306,0.18592118943796,0.17502753170298,0.19090885188331,0.123769465561402,0.147312170366966,-0.043508623925466,0.125619407344711,0.13222512650038,0.0014072792928703,0.0894978029298754,0.131337947395883,0.113014694680276,0.0210156992527343,0.0208126961410784,0.0943113873301312,0.0697627337507546,0.0662258595215391,0.0879032416633607,0.0530015601667308,
436,"Estonia, Rep. of",EE,EST,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,1000000,1200000,1600000,2300000,2300000,2100000,2300000,2900000,3200000,4600000,6300000,6700000,10200000,12700000,9500000,19500000,15300000,14200000,19400000,19400000,20000000,19600000,19000000,17600000,19800000,
437,"Estonia, Rep. of",EE,EST,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,0.0349849739536869,0.0326488857207378,0.0350335555774515,0.0451593142067276,0.0425004296239082,0.0339818472208513,0.0328937489005622,0.0370496234991709,0.0365813368878199,0.0470528546762354,0.0555728546893345,0.0494080983560377,0.06219990072408,0.0763299593888555,0.0668457664113393,0.13121858324305,0.0909262712740732,0.0786670913950944,0.101926141375761,0.0961348345564096,0.0962361095205421,0.0893692536937772,0.0796386918296989,0.0678551339155767,0.0704316034430383,
438,"Estonia, Rep. of",EE,EST,Expenditure on pollution abatement,GENP_G14,Domestic Currency,300000,500000,600000,1000000,500000,500000,4500000,1000000,1100000,5800000,7200000,15700000,14500000,13500000,8200000,-150900000,-172300000,27800000,14100000,40200000,28300000,15000000,23300000,52100000,35400000,
439,"Estonia, Rep. of",EE,EST,Expenditure on pollution abatement,GENP_G14,Percent of GDP,0.0104954921861061,0.0136037023836407,0.0131375833415443,0.0196344844377076,0.00923922383128438,0.00809091600496459,0.0643573348054478,0.0127757322410934,0.0125748345551881,0.0593275124178621,0.063511833930668,0.115777185699969,0.0884214274999177,0.0811381458070511,0.0576984510076823,-1.01542995955776,-1.02396055820411,0.154010221181945,0.0740803398658883,0.199207234493179,0.136174094971567,0.0683948370105437,0.0976621852437887,0.200866618011451,0.125923169792099,
440,"Estonia, Rep. of",EE,EST,Expenditure on waste management,GENM_G14,Domestic Currency,4600000,6100000,7300000,7700000,9300000,8200000,13300000,10200000,13900000,19600000,31000000,34800000,38200000,38700000,35600000,29200000,57400000,29700000,31500000,31100000,41400000,39500000,52700000,60200000,70000000,
441,"Estonia, Rep. of",EE,EST,Expenditure on waste management,GENM_G14,Percent of GDP,0.16093088018696,0.165965169080417,0.159840597322123,0.151185530170349,0.171849563261889,0.132691022481419,0.19021167842499,0.130312468859153,0.158900182106468,0.200486076446568,0.273453729423709,0.256627137729868,0.232944726241162,0.232596017980213,0.250495714130914,0.196491416958824,0.341122089616458,0.16453609960805,0.165498631615282,0.154113059520842,0.199208746707522,0.180106404127765,0.220892582075007,0.232095401233961,0.249000618232964,
442,"Estonia, Rep. of",EE,EST,Expenditure on waste water management,GENW_G14,Domestic Currency,1100000,1800000,4900000,4300000,4900000,3100000,8000000,9300000,11300000,11300000,13400000,20600000,25200000,48300000,24000000,25700000,21000000,26800000,23500000,17200000,15800000,16200000,16900000,18500000,18200000,
443,"Estonia, Rep. of",EE,EST,Expenditure on waste water management,GENW_G14,Percent of GDP,0.0384834713490556,0.0489733285811066,0.107290263955945,0.0844282830821428,0.0905443935465869,0.0501636792307804,0.114413039654129,0.118814309842169,0.129177845885114,0.115586360400318,0.11820257981541,0.15191146658722,0.153670342965374,0.290294254998561,0.168873515144436,0.172939363556225,0.124800764493826,0.148470285168206,0.123467233109814,0.085232946101559,0.0760265265212283,0.0738664239713872,0.0708365206274691,0.0713249987180777,0.0647401607405705,
444,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,15287979.71,50085732.04,65006823.99,58807110.46,259673120.41,402292981.02,
445,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.00144114007403988,0.0038587996913067,0.0042177243536264,0.00320861855489919,0.0118026767167639,0.0149206137697452,
446,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,3500000,,,,,,,,,,,,,,,,,,
447,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,0.00521863878646885,,,,,,,,,,,,,,,,,,
448,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,283328027.9,253427018.68,1001245052.96,1158086650.32,
449,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0.0183826781557979,0.0138274203253453,0.045508644312848,0.0429521876755381,
450,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,57462244.75,78364119.21,51227028.95,52273271.3,
451,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0.00372822258065396,0.00427568307588528,0.00232837369113339,0.0019387593827038,
452,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,19968413.34,76470415.87,0,0,79764705.25,74731776.08,
453,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0.00188234686499767,0.00589157840235994,0,0,0.00362546969816232,0.00277172115802172,
454,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
455,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
456,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
457,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,
458,"Fiji, Rep. of",FJ,FJI,Expenditure on environment protection,GEN_G14,Domestic Currency,,,,,,,,,,13178000,13730000,3350000,,,,,,,,,,,,,,
459,"Fiji, Rep. of",FJ,FJI,Expenditure on environment protection,GEN_G14,Percent of GDP,,,,,,,,,,0.257365194852915,0.249286063831051,0.0575727212322899,,,,,,,,,,,,,,
460,Finland,FI,FIN,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,,,,,48000000,37000000,45000000,37000000,62000000,61000000,61000000,65000000,70000000,70000000,81000000,88000000,93000000,89000000,81000000,70000000,67000000,74000000,80000000,
461,Finland,FI,FIN,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,,,,,0.0331885941864646,0.0249181741039559,0.0296542316588577,0.0233059121430101,0.0376471731223472,0.0352811211299213,0.0326077659938419,0.0334594497207423,0.0385150786532928,0.0372057424405904,0.0409095041364054,0.0437730368041704,0.0455166135639508,0.0430165734640908,0.0383187075714928,0.0321812447705477,0.02965480916909,0.0316696767125164,0.0332561513487448,
462,Finland,FI,FIN,Expenditure on environment protection,GEN_G14,Domestic Currency,301000000,335000000,368000000,401000000,393000000,427000000,434000000,442000000,459000000,452000000,517000000,543000000,597000000,594000000,619000000,520000000,480000000,496000000,522000000,521000000,499000000,493000000,453000000,462000000,463000000,
463,Finland,FI,FIN,Expenditure on environment protection,GEN_G14,Percent of GDP,0.305431815645009,0.328164336863141,0.332108982284513,0.332851901655129,0.309653629172051,0.312953489394761,0.300080205769284,0.297671160917528,0.302473162920349,0.284710061855151,0.313928846842799,0.314059815959791,0.319128463906945,0.305767894371091,0.340583338376975,0.276385515272957,0.242426691178699,0.246720752896233,0.255480347100885,0.251816121065071,0.236062161458949,0.226647909598286,0.200501918710414,0.197721495151116,0.19246997593086,
464,Finland,FI,FIN,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,,,,,134000000,141000000,153000000,149000000,150000000,151000000,148000000,158000000,184000000,181000000,140000000,141000000,136000000,138000000,119000000,103000000,109000000,98000000,92000000,
465,Finland,FI,FIN,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,,,,,0.0926514921038803,0.0949584472610212,0.100824387640116,0.0938535380894191,0.0910818704572917,0.0873352342724281,0.0791139240506329,0.0813322008596505,0.101239635317227,0.0962034197392409,0.0707077849271205,0.0701363430612275,0.0665619295128743,0.0666998554836465,0.0562953851976252,0.0473524030195202,0.0482443910362807,0.041940923213873,0.0382445740510565,
466,Finland,FI,FIN,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,,,,,53000000,57000000,57000000,59000000,65000000,62000000,64000000,64000000,64000000,70000000,68000000,71000000,84000000,73000000,78000000,70000000,69000000,73000000,70000000,
467,Finland,FI,FIN,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,,,,,0.0366457394142213,0.0383874574033916,0.0375620267678864,0.0371634815253405,0.0394688105314931,0.035859500164838,0.0342114266164899,0.0329446889558078,0.0352137861972962,0.0372057424405904,0.0343437812503157,0.0353168819670011,0.0411117799932459,0.0352832568862767,0.036899496179956,0.0321812447705477,0.0305400273532419,0.0312417081082932,0.0290991324301517,
468,Finland,FI,FIN,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,,,,,84000000,92000000,90000000,89000000,95000000,101000000,162000000,145000000,132000000,133000000,134000000,138000000,152000000,162000000,145000000,175000000,157000000,162000000,165000000,
469,Finland,FI,FIN,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,,,,,0.058080039826313,0.0619587031774039,0.0593084633177154,0.0560601670467,0.0576851846229514,0.058416282526591,0.0865976736229901,0.074640310915502,0.0726284340319235,0.0706909106371218,0.0676774512873867,0.0686440804429035,0.0743927447496831,0.0782998303503676,0.0685952172576105,0.0804531119263693,0.0694896274559272,0.0693309138841575,0.0685908121567861,
470,Finland,FI,FIN,Expenditure on waste management,GENM_G14,Domestic Currency,,,,,,,115000000,115000000,114000000,118000000,145000000,168000000,162000000,162000000,169000000,66000000,57000000,58000000,57000000,59000000,76000000,75000000,51000000,55000000,56000000,
471,Finland,FI,FIN,Expenditure on waste management,GENM_G14,Percent of GDP,,,,,,,0.0795143402384047,0.0774483789717549,0.0751240535357729,0.0743269630506809,0.0880458081087153,0.0971676778660127,0.0865976736229901,0.0833912439193885,0.0929864041772354,0.0350797000154138,0.0287881695774705,0.0288504106209305,0.0278972792811312,0.0285166048806894,0.0359533552522648,0.0344799051113011,0.0225730636958744,0.0235382732322757,0.0232793059441214,
472,Finland,FI,FIN,Expenditure on waste water management,GENW_G14,Domestic Currency,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
473,Finland,FI,FIN,Expenditure on waste water management,GENW_G14,Percent of GDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
474,France,FR,FRA,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,512000000,561000000,610000000,616000000,662000000,780000000,898000000,888000000,867000000,981000000,1020000000,1064000000,1118000000,1165000000,1361000000,1510000000,1648000000,1791000000,1834000000,1829000000,1886000000,1712000000,1719000000,1871000000,1971000000,
475,France,FR,FRA,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,0.042026705016035,0.0447987887557436,0.0471852454058202,0.0455656352263784,0.0472519966109897,0.0527531389808499,0.0583799245871798,0.0559254176614736,0.0531684600034587,0.0575697806186433,0.0577607515693087,0.0575710534474726,0.0575884946635348,0.0584727812967406,0.0702842665493369,0.0756782601417639,0.0800633899946997,0.0857428461454497,0.0866242928713497,0.085079066781718,0.085788416471376,0.0766294157588931,0.0748288599982065,0.0792565892894738,0.0812546275149358,
476,France,FR,FRA,Expenditure on environment protection,GEN_G14,Domestic Currency,7181000000,7518000000,8302000000,8441000000,8932000000,10292000000,11475000000,12037000000,13178000000,14270000000,15326000000,16554000000,16875000000,17795000000,19207000000,19833000000,20406000000,21009000000,21651000000,21995000000,22083000000,21113000000,21477000000,22688000000,24196000000,
477,France,FR,FRA,Expenditure on environment protection,GEN_G14,Percent of GDP,0.589440954531538,0.600351682470018,0.642183454687081,0.624382348938084,0.637545066056435,0.696070905629369,0.746001820309453,0.758079113053106,0.8081360621979,0.837431976990867,0.867883606422769,0.895706032678066,0.869235999505501,0.893152912596994,0.99188090199347,0.993991346616956,0.991367437033885,1.00579087362912,1.02262953378277,1.02313508685833,1.00448865373139,0.945021527405087,0.934903680152113,0.961076161303892,0.997481972273662,
478,France,FR,FRA,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,1527000000,1574000000,1641000000,1446000000,1572000000,1561000000,1987000000,1789000000,2003000000,1955000000,1842000000,2080000000,1760000000,1672000000,1759000000,1728000000,1590000000,1648000000,1937000000,1881000000,1923000000,1797000000,1781000000,1866000000,1858000000,
479,France,FR,FRA,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,0.125341364373995,0.125692145279038,0.126936045427788,0.1069608904827,0.112205647541504,0.105573910191163,0.129176960083214,0.112669563284208,0.122833247274427,0.114728767695665,0.104309121951634,0.112544916513856,0.090658095355833,0.0839197341872534,0.0908376376636911,0.0866039957118994,0.0772456250555658,0.0788968232538812,0.0914892340740482,0.087497935820892,0.0874714341858197,0.0804340304431839,0.0775277484914519,0.0790447865388338,0.0765961937710557,
480,France,FR,FRA,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,55000000,102000000,99000000,96000000,95000000,198000000,264000000,237000000,199000000,225000000,380000000,472000000,473000000,413000000,312000000,341000000,373000000,357000000,373000000,699000000,773000000,798000000,809000000,847000000,876000000,
481,France,FR,FRA,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,0.00451458745289438,0.00814523431922611,0.00765793327078065,0.00710113795735767,0.00678087564659218,0.0133911814336004,0.0171629176960083,0.0149260405245149,0.0122036026997558,0.0132040781235421,0.0215187113689581,0.0255390387473751,0.0243643631268801,0.0207289774039089,0.0161121904213028,0.0170902560982394,0.018121143487878,0.0170911200859439,0.0176176996952091,0.0325151818919742,0.0351614241422978,0.0357186178595775,0.0352161417908953,0.0358793859584096,0.0361131677844159,
482,France,FR,FRA,Expenditure on pollution abatement,GENP_G14,Domestic Currency,362000000,382000000,362000000,365000000,357000000,491000000,720000000,697000000,663000000,756000000,811000000,1053000000,1106000000,1405000000,1786000000,1873000000,1591000000,1692000000,1849000000,1695000000,1742000000,1611000000,1580000000,1812000000,2465000000,
483,France,FR,FRA,Expenditure on pollution abatement,GENP_G14,Percent of GDP,0.0297141937808685,0.030504701077886,0.028001735798208,0.0269991182753703,0.0254818169035096,0.0332074246661504,0.04680795735275,0.0438964145383413,0.040658234120292,0.0443657024951013,0.0459254603163817,0.0569758639851397,0.0569703712861087,0.070518676156155,0.0922319618347654,0.0938711134076317,0.0772942072096888,0.0810032918359023,0.087332779454267,0.0788458273346156,0.0792382934746219,0.0721086383105004,0.0687781261181887,0.0767573168319222,0.101619815740394,
484,France,FR,FRA,Expenditure on waste management,GENM_G14,Domestic Currency,2960000000,3194000000,3716000000,3948000000,4021000000,4668000000,4799000000,5551000000,6362000000,6912000000,7322000000,7770000000,8014000000,8408000000,8978000000,9550000000,10263000000,10604000000,10878000000,11290000000,11289000000,10925000000,11158000000,11643000000,12023000000,
485,France,FR,FRA,Expenditure on waste management,GENM_G14,Percent of GDP,0.242966888373952,0.25505763152557,0.287443232668898,0.292034298496334,0.287009483946812,0.315707247131548,0.311988037966454,0.349596839458153,0.390147338572093,0.405629279955212,0.414631591167135,0.42042019293878,0.412803395557753,0.42200784990815,0.463638607700181,0.478627406856851,0.498598647764322,0.507658928267085,0.513794469931593,0.52517368177452,0.513502350766364,0.489004887363263,0.485712867865031,0.493203885140216,0.495649105333371,
486,France,FR,FRA,Expenditure on waste water management,GENW_G14,Domestic Currency,1765000000,1704000000,1874000000,1971000000,2227000000,2592000000,2807000000,2875000000,3082000000,3439000000,3951000000,4113000000,4405000000,4732000000,5011000000,4831000000,4939000000,4916000000,4780000000,4601000000,4470000000,4269000000,4430000000,4649000000,5002000000,
487,France,FR,FRA,Expenditure on waste water management,GENW_G14,Percent of GDP,0.144877215533793,0.13607332627413,0.144959262115585,0.145795238687,0.158958000683798,0.175302738767132,0.182486022623846,0.181064837586415,0.18900253025451,0.201816998519383,0.223737970049351,0.222546750779563,0.226902789796843,0.237504893644787,0.258776237824193,0.242120314400571,0.239947259213484,0.235349989754903,0.225771057756299,0.214023393254612,0.203326734690907,0.191081177496913,0.192839935888339,0.196934197545037,0.20620783705211,
488,Georgia,GE,GEO,Expenditure on biodiversity & landscape protection,GENB_G14,Domestic Currency,,,0,0,0,0,0,0,0,0,0,8000000,13100000,12000000,13100000,14600000,16700000,26200000,48400000,56500000,54400000,61800000,63300000,54600000,84500000,103900000
489,Georgia,GE,GEO,Expenditure on biodiversity & landscape protection,GENB_G14,Percent of GDP,,,0,0,0,0,0,0,0,0,0,0.0564291070225496,0.0749816685525481,0.0611918077890516,0.0708456890702323,0.0669062790640568,0.0655448825268118,0.0962268495105571,0.169271910366952,0.181531381826039,0.160306394635615,0.172452195573335,0.155292975388814,0.122423328677038,0.171564359256181,0.212402593149491
490,Georgia,GE,GEO,Expenditure on environment protection,GEN_G14,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,19100000,77100000,88000000,114900000,124000000,110800000,88500000,153500000,192700000,183300000,197500000,202700000,187900000,306800000,351300000
491,Georgia,GE,GEO,Expenditure on environment protection,GEN_G14,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0.134724493016337,0.441304324076447,0.448739923786378,0.621386998028221,0.568245109859113,0.434872633770703,0.325041075636805,0.536843765316676,0.619134465095181,0.540150039277725,0.551121498798278,0.497280981221369,0.421306656747537,0.622910596683981,0.71816199204443
492,Georgia,GE,GEO,Expenditure on environmental protection n.e.c.,GENO_G14,Domestic Currency,,,0,0,0,0,0,0,0,0,0,6900000,14800000,11700000,20800000,11800000,12800000,13200000,12200000,25500000,42000000,49600000,58300000,61800000,63100000,58800000
493,Georgia,GE,GEO,Expenditure on environmental protection n.e.c.,GENO_G14,Percent of GDP,,,0,0,0,0,0,0,0,0,0,0.0486701048069491,0.0847121140899017,0.0596620125943253,0.112487811653499,0.0540749378736897,0.0502379937930054,0.0484807028068455,0.0426677129437358,0.0819300926825486,0.123765966446614,0.138408234634909,0.143026547632984,0.138567064326758,0.128114923894261,0.120204739915208
494,Georgia,GE,GEO,Expenditure on environmental protection R&D,GENR_G14,Domestic Currency,,,0,0,0,0,0,0,0,0,0,1200000,1600000,1200000,1200000,1000000,0,0,0,0,0,0,0,0,0,0
495,Georgia,GE,GEO,Expenditure on environmental protection R&D,GENR_G14,Percent of GDP,,,0,0,0,0,0,0,0,0,0,0.00846436605338245,0.00915806638809748,0.00611918077890516,0.006489681441548,0.00458262185370252,0,0,0,0,0,0,0,0,0,0
496,Georgia,GE,GEO,Expenditure on pollution abatement,GENP_G14,Domestic Currency,,,0,0,0,0,0,0,0,0,0,3000000,6700000,8600000,8800000,9500000,5900000,900000,1700000,2100000,14200000,1200000,1000000,1400000,1200000,3400000
497,Georgia,GE,GEO,Expenditure on pollution abatement,GENP_G14,Percent of GDP,,,0,0,0,0,0,0,0,0,0,0.0211609151334561,0.0383494030001582,0.043854128915487,0.0475909972380187,0.043534907610174,0.0231565752639634,0.00330550246410311,0.00594550098396319,0.00674718410326871,0.0418446838938554,0.00334858632181232,0.0024532855511661,0.00313905970966765,0.00243641693618245,0.00695061421278413
498,Georgia,GE,GEO,Expenditure on waste management,GENM_G14,Domestic Currency,,,0,0,0,0,0,0,0,0,0,0,29300000,39000000,50800000,62300000,55300000,33900000,75500000,88400000,42900000,65300000,58100000,52500000,130000000,160100000
499,Georgia,GE,GEO,Expenditure on waste management,GENM_G14,Percent of GDP,,,0,0,0,0,0,0,0,0,0,0,0.167707090732035,0.198873375314418,0.274729847692199,0.285497341485667,0.217043832558844,0.124507259481217,0.264050190758365,0.284024321299502,0.126418094299042,0.182218905678621,0.142535890522751,0.117714739112537,0.263945168086432,0.327292157490217
500,Georgia,GE,GEO,Expenditure on waste water management,GENW_G14,Domestic Currency,,,0,0,0,0,0,0,0,0,0,0,11600000,15500000,20200000,24800000,20100000,14300000,15700000,20200000,29800000,19600000,22000000,17600000,28000000,25100000
